time_ns,msd
2.481,60.410509750911
2.482,60.442645199157916
2.483,60.47470192961518
2.484,60.50583872276954
2.485,60.53678302397959
2.486,60.56844585329103
2.487,60.601394365807906
2.488,60.634929766920145
2.489,60.66787658955397
2.49,60.70081946368172
2.491,60.733167081476005
2.492,60.76539213137565
2.493,60.79861398290868
2.494,60.83144797953364
2.495,60.864425657772266
2.496,60.897899723694415
2.497,60.932042987406206
2.498,60.96665975851759
2.499,61.001603289339144
2.5,61.03536048231629
2.501,61.070067970419785
2.502,61.10513001681919
2.503,61.14092834731515
2.504,61.176496472321496
2.505,61.21212643775989
2.506,61.24831430187858
2.507,61.284598830690484
2.508,61.320462420555
2.509,61.356221503713826
2.51,61.39227161492665
2.511,61.4288090076584
2.512,61.46535845718226
2.513,61.501689095077076
2.514,61.538080862234416
2.515,61.575069407109496
2.516,61.611018161987246
2.517,61.646164791132044
2.518,61.68154530677646
2.519,61.717547898214285
2.52,61.753612606952636
2.521,61.789899965682615
2.522,61.825822761961575
2.523,61.86201565195339
2.524,61.89855868319212
2.525,61.93458612200947
2.526,61.9710465495246
2.527,62.007521759975255
2.528,62.04418875362513
2.529,62.081016249657445
2.53,62.117858581063416
2.531,62.155676983178274
2.532,62.19369592774998
2.533,62.23093017149944
2.5340000000000003,62.26842108800498
2.535,62.30542061662742
2.536,62.34249945626818
2.537,62.37950857530388
2.5380000000000003,62.416995784849284
2.539,62.45503710446199
2.54,62.49296920991052
2.541,62.53049826057848
2.5420000000000003,62.56775251620883
2.543,62.604885231226746
2.544,62.641750732118226
2.545,62.67839729528892
2.5460000000000003,62.71477093685399
2.547,62.751323947964586
2.548,62.78803482082472
2.549,62.82482420110118
2.5500000000000003,62.86115849305313
2.551,62.89682669152597
2.552,62.932670953856196
2.553,62.968186655411245
2.5540000000000003,63.003745834102894
2.555,63.03965150820909
2.556,63.07545098824661
2.557,63.11104044869834
2.5580000000000003,63.146382157658834
2.559,63.181144222122704
2.56,63.214976315771644
2.561,63.24913295721969
2.562,63.283378780231466
2.563,63.31755417152686
2.564,63.35234461194575
2.565,63.38687881946054
2.566,63.42163114893968
2.567,63.45685352227096
2.568,63.49173019516304
2.569,63.52546926226215
2.57,63.55841518151628
2.571,63.591190334927454
2.572,63.62357770154339
2.573,63.65667002451804
2.574,63.68951416263529
2.575,63.72215919599966
2.576,63.75435702266538
2.577,63.7871795135108
2.578,63.81999328550461
2.579,63.852994426038066
2.58,63.885061189070015
2.581,63.91679954846118
2.582,63.948575207824526
2.583,63.98051571178828
2.584,64.01275746915341
2.585,64.04573808385524
2.586,64.0781456393468
2.587,64.11007066848559
2.588,64.14129361080877
2.589,64.17240263070615
2.59,64.2029866093512
2.591,64.23359494142025
2.592,64.26430192777758
2.593,64.29480437368522
2.594,64.32589759730389
2.595,64.35736880382694
2.596,64.38886444973883
2.597,64.42012542738016
2.598,64.45176144752688
2.599,64.48336624401391
2.6,64.51532113955768
2.601,64.54696958673969
2.602,64.57832685964077
2.603,64.61028124579771
2.604,64.64229573204864
2.605,64.67428821066339
2.606,64.70616470115796
2.607,64.73811800860403
2.608,64.76981693380363
2.609,64.80103743441364
2.61,64.83231037826816
2.611,64.8632060218846
2.612,64.89363007724133
2.613,64.92462582934779
2.614,64.95581475812878
2.615,64.98683092270798
2.616,65.01749038426475
2.617,65.04755544731148
2.618,65.07717922975584
2.619,65.10681489534957
2.62,65.13668372061805
2.621,65.16623116219549
2.622,65.1950934642781
2.623,65.22420240286242
2.624,65.25323785926997
2.625,65.28163173259325
2.626,65.31075949215446
2.627,65.34001313959482
2.628,65.36824158464636
2.629,65.39666856922827
2.63,65.42520735670233
2.631,65.45469684416676
2.632,65.48416243792691
2.633,65.51328742195517
2.634,65.54229428546947
2.635,65.57126641152976
2.636,65.60027642581666
2.637,65.62989371539639
2.638,65.6597539111012
2.639,65.68972840808478
2.64,65.72036995066958
2.641,65.7510380567614
2.642,65.78128429068337
2.643,65.81042292449861
2.644,65.83986493852969
2.645,65.86986306220685
2.646,65.90016321994376
2.647,65.9307477527406
2.648,65.96235665319763
2.649,65.99403049955896
2.65,66.02567339978015
2.651,66.0571153372026
2.652,66.08932820434144
2.653,66.12162033965045
2.654,66.1538734571537
2.655,66.18635334683559
2.656,66.21926789317725
2.657,66.25170165277291
2.658,66.28515556886984
2.6590000000000003,66.31881540815358
2.66,66.35290183618369
2.661,66.38745082911565
2.662,66.42137842136478
2.6630000000000003,66.45518067035971
2.664,66.48857128324005
2.665,66.52111210306533
2.666,66.5532676336229
2.6670000000000003,66.58525720705306
2.668,66.61770572745431
2.669,66.65027657053778
2.67,66.68289066948932
2.6710000000000003,66.71515761116957
2.672,66.74733843307763
2.673,66.77948660163311
2.674,66.81154031603462
2.6750000000000003,66.84299222038975
2.676,66.87427414815
2.677,66.9049421203958
2.678,66.935002576252
2.6790000000000003,66.96481858583455
2.68,66.99463520839701
2.681,67.02520890783103
2.682,67.05549283450188
2.6830000000000003,67.08574894179095
2.684,67.11640596653446
2.685,67.14768017366714
2.686,67.17924194520134
2.6870000000000003,67.21091510802471
2.688,67.24249522539506
2.689,67.27484030245844
2.69,67.30666418068607
2.691,67.33847238065673
2.692,67.36929123120728
2.693,67.40013112511159
2.694,67.43113203049222
2.695,67.46200674156515
2.696,67.49306290294932
2.697,67.52369739228145
2.698,67.55428202748298
2.699,67.58524074158147
2.7,67.61675139985655
2.701,67.64778438851428
2.702,67.6785519225149
2.703,67.70893516848854
2.704,67.7403248113874
2.705,67.77241070544174
2.706,67.80433541635065
2.707,67.8363709651866
2.708,67.86912537760213
2.709,67.90198658339398
2.71,67.93475995018582
2.711,67.96784148960867
2.712,68.0008895113749
2.713,68.03282913147763
2.714,68.0651321079349
2.715,68.09747487375049
2.716,68.12941119810498
2.717,68.16101647807409
2.718,68.19241512423127
2.719,68.22394841252499
2.72,68.25522639393819
2.721,68.28669712494245
2.722,68.31817537360551
2.723,68.35046591561111
2.724,68.3829225875613
2.725,68.41596629355593
2.726,68.44939714379639
2.727,68.48282766871048
2.728,68.51604338084222
2.729,68.54936470784692
2.73,68.58210558005602
2.731,68.61548608747806
2.732,68.64969912615081
2.733,68.68369409207507
2.734,68.71786470049958
2.735,68.75137333344483
2.736,68.784936900673
2.737,68.81883413216464
2.738,68.85210211909978
2.739,68.8842730480132
2.74,68.91648885108599
2.741,68.94903007791756
2.742,68.98274660459286
2.743,69.0156157461906
2.744,69.04753514957342
2.745,69.07910226660033
2.746,69.11162785393545
2.747,69.14432647189807
2.748,69.17759552748245
2.749,69.21082471076063
2.75,69.24419371223023
2.751,69.27704862800854
2.752,69.30936059457713
2.753,69.34216649811034
2.754,69.37529127320455
2.755,69.40887036255693
2.756,69.44281194173807
2.757,69.47739650149124
2.758,69.5119977206812
2.759,69.54677475905405
2.76,69.58207604040568
2.761,69.61646884929266
2.762,69.65089393004824
2.763,69.68542916542573
2.764,69.72019813072251
2.765,69.75560988556447
2.766,69.79095668871007
2.767,69.82662780454952
2.768,69.86171200623728
2.769,69.89739038072253
2.77,69.93308918069656
2.771,69.96848976524011
2.772,70.0040301431841
2.773,70.03943023619051
2.774,70.074293166356
2.775,70.10950286954456
2.776,70.1453109639249
2.777,70.18130282355355
2.778,70.21807377142595
2.779,70.25493104795109
2.78,70.29187783077323
2.781,70.32842770176305
2.782,70.3649361358485
2.783,70.40186939899952
2.7840000000000003,70.4384706605896
2.785,70.47526099432919
2.786,70.51250045179812
2.787,70.54960282713184
2.7880000000000003,70.5860337973392
2.789,70.62198399008709
2.79,70.65801175868509
2.791,70.69468724507736
2.7920000000000003,70.7312454388191
2.793,70.76769894080721
2.794,70.8040726702792
2.795,70.84008298541663
2.7960000000000003,70.87615505007277
2.797,70.91263653936115
2.798,70.94932281622674
2.799,70.98585373869018
2.8000000000000003,71.02256450173371
2.801,71.05858629464957
2.802,71.09519470938686
2.803,71.13253654177586
2.8040000000000003,71.17076046077727
2.805,71.20862878045007
2.806,71.24680807722272
2.807,71.28508980976149
2.8080000000000003,71.32426310740082
2.809,71.36462379509878
2.81,71.40513548015495
2.811,71.44550256759076
2.8120000000000003,71.48632889117269
2.813,71.52610528524274
2.814,71.56529560159045
2.815,71.60458776329783
2.816,71.64430925300724
2.817,71.6841813314656
2.818,71.723740716268
2.819,71.76329091527096
2.82,71.8028499875648
2.821,71.84203102848358
2.822,71.88132231250579
2.823,71.92069959433428
2.824,71.95932481255343
2.825,71.99772349446803
2.826,72.03603981749164
2.827,72.0743093198994
2.828,72.1131583645745
2.829,72.15241366188414
2.83,72.19150692968806
2.831,72.23034588138577
2.832,72.26830975850771
2.833,72.30674904684427
2.834,72.34535389391814
2.835,72.38442922268614
2.836,72.42349819340477
2.837,72.4624147569484
2.838,72.5015305727177
2.839,72.54044290438884
2.84,72.58089175229037
2.841,72.62142476326821
2.842,72.66192979801885
2.843,72.70220388838469
2.844,72.74216573706472
2.845,72.7821006754282
2.846,72.82225184983065
2.847,72.86266140019181
2.848,72.90243517890332
2.849,72.94233851179938
2.85,72.98186048673087
2.851,73.02119214109061
2.852,73.06053429423623
2.853,73.09984139465699
2.854,73.13996993607869
2.855,73.18076304599312
2.856,73.22163766748426
2.857,73.26219583414446
2.858,73.30328996958929
2.859,73.34471682222872
2.86,73.38623923816583
2.861,73.42786302963526
2.862,73.47020498419776
2.863,73.51220923156346
2.864,73.55389881708292
2.865,73.59523973588753
2.866,73.63647486196851
2.867,73.67847606732066
2.868,73.72102042574618
2.869,73.76372249355406
2.87,73.80513283730319
2.871,73.84609328181665
2.872,73.88717583449406
2.873,73.92922267466041
2.874,73.97211853256509
2.875,74.01617246800589
2.876,74.0603749670312
2.877,74.10505545759784
2.878,74.1501696231133
2.879,74.19631629631735
2.88,74.24254183648257
2.881,74.2888192446659
2.882,74.3350595658419
2.883,74.38106237624866
2.884,74.42684168890372
2.885,74.47325897678924
2.886,74.51973783153849
2.887,74.56622473184034
2.888,74.61247120120107
2.889,74.65867655818414
2.89,74.70471611734743
2.891,74.75044456734359
2.892,74.79590804164089
2.893,74.84170216048608
2.894,74.88805582573885
2.895,74.934542305452
2.896,74.98094642699739
2.897,75.02784370695076
2.898,75.07528526509559
2.899,75.12348131801495
2.9,75.17215835281617
2.901,75.22059153638028
2.902,75.26890715482095
2.903,75.31677374917942
2.904,75.36440328984516
2.905,75.41175650929854
2.906,75.4589404480207
2.907,75.50604361173306
2.908,75.55301263094825
2.9090000000000003,75.59971512307573
2.91,75.64585325063845
2.911,75.69164227460305
2.912,75.73735443421056
2.9130000000000003,75.78275928313718
2.914,75.82781472112403
2.915,75.87217972315489
2.916,75.9168886198285
2.9170000000000003,75.96200525750028
2.918,76.00659957236891
2.919,76.05138366709886
2.92,76.09562546496058
2.9210000000000003,76.13949824669346
2.922,76.18414601957433
2.923,76.22896076645375
2.924,76.27436305285507
2.9250000000000003,76.319990620974
2.926,76.36566651794381
2.927,76.41159215727038
2.928,76.45736909261824
2.9290000000000003,76.50284048914241
2.93,76.54782185021432
2.931,76.59338939126818
2.932,76.63873294264297
2.9330000000000003,76.68451975247385
2.934,76.73024491253558
2.935,76.77465771856235
2.936,76.81927920709681
2.9370000000000003,76.863765716144
2.938,76.90879030409916
2.939,76.95394227613143
2.94,76.99956079241272
2.9410000000000003,77.04592859830271
2.942,77.09243593621335
2.943,77.13843425892111
2.944,77.18473467448042
2.945,77.23160179728295
2.946,77.2789154128929
2.947,77.32637376323352
2.948,77.37375658748346
2.949,77.42117118484052
2.95,77.46819872961093
2.951,77.51585059951309
2.952,77.56392360612688
2.953,77.61149248338174
2.954,77.65979840668054
2.955,77.7089059028873
2.956,77.75887083801511
2.957,77.8089004723118
2.958,77.85870222127532
2.959,77.90778216602935
2.96,77.95674069395047
2.961,78.0059279723052
2.962,78.05441462394293
2.963,78.1030969530108
2.964,78.15218215233237
2.965,78.20181734125833
2.966,78.25150441480565
2.967,78.3011251432094
2.968,78.35079480902492
2.969,78.40129370119499
2.97,78.45222151723252
2.971,78.5036127867094
2.972,78.55516346164613
2.973,78.60678766312981
2.974,78.65840734912315
2.975,78.71000646768726
2.976,78.76121137501171
2.977,78.81193212867177
2.978,78.86235186679738
2.979,78.91266297273002
2.98,78.96370370203695
2.981,79.01405104241584
2.982,79.06494030065667
2.983,79.11617728860269
2.984,79.16742976981183
2.985,79.218889749769
2.986,79.27009239729232
2.987,79.32100703013658
2.988,79.37105239928883
2.989,79.42067240490175
2.99,79.46943953463219
2.991,79.51856615393551
2.992,79.56723086951082
2.993,79.61563572428199
2.994,79.66363999341029
2.995,79.71244127389926
2.996,79.76126529095396
2.997,79.80980726633338
2.998,79.85876784024478
2.999,79.90764210751809
3.0,79.9569764283818
3.001,80.00717418571747
3.002,80.0573432800358
3.003,80.10741566231721
3.004,80.15689843326946
3.005,80.2062651323373
3.006,80.25543968608406
3.007,80.30534282243875
3.008,80.35553758161065
3.009,80.4052871639573
3.01,80.45428400604085
3.011,80.50337323859084
3.012,80.55283233236528
3.013,80.60227730849871
3.014,80.65227369202738
3.015,80.70196139105721
3.016,80.752138752153
3.017,80.80152859956029
3.018,80.85015229771291
3.019,80.89829741518922
3.02,80.94611957201703
3.021,80.99414335832293
3.022,81.0423826264862
3.023,81.09076440008279
3.024,81.13937175483844
3.025,81.1882326031212
3.026,81.23785616018556
3.027,81.2877436704993
3.028,81.33799525561423
3.029,81.38869690362897
3.03,81.43939905934843
3.031,81.4904354976747
3.032,81.54105162704975
3.033,81.59160971978673
3.0340000000000003,81.64194154947079
3.035,81.69268069640623
3.036,81.74381542574328
3.037,81.79507242849051
3.0380000000000003,81.84651164534327
3.039,81.89772071041483
3.04,81.94898701647163
3.041,82.00067953380538
3.0420000000000003,82.05210086016434
3.043,82.10387346215522
3.044,82.15630409836649
3.045,82.2087707429465
3.0460000000000003,82.26099448455595
3.047,82.31346944227239
3.048,82.36593944860525
3.049,82.41875666883773
3.0500000000000003,82.472126646273
3.051,82.52503372139816
3.052,82.57790502785454
3.053,82.63168337014734
3.0540000000000003,82.68486926893341
3.055,82.73737984444944
3.056,82.78945044087455
3.057,82.84125740440385
3.0580000000000003,82.89218292356959
3.059,82.94300356666311
3.06,82.99373074422114
3.061,83.04536567919662
3.0620000000000003,83.0974018719538
3.063,83.1489967400687
3.064,83.20050732143788
3.065,83.25144954096021
3.0660000000000003,83.30196000877886
3.067,83.3525178511053
3.068,83.40311715794144
3.069,83.45348013419941
3.0700000000000003,83.5031939021002
3.071,83.55342081751706
3.072,83.60309009973498
3.073,83.65261767809831
3.074,83.70261182827336
3.075,83.75212682478598
3.076,83.80239211199397
3.077,83.8530189195591
3.078,83.90438331763697
3.079,83.95545272209995
3.08,84.00720471753796
3.081,84.05905682676703
3.082,84.11057337167748
3.083,84.16246409916974
3.084,84.21406290272678
3.085,84.2647659659927
3.086,84.3150801331268
3.087,84.36523690014296
3.088,84.41540471402816
3.089,84.46618191205721
3.09,84.51697765875535
3.091,84.56763610903997
3.092,84.61820708833025
3.093,84.66928848636867
3.094,84.72058138032722
3.095,84.77191223796372
3.096,84.82266865641186
3.097,84.87337415157117
3.098,84.92474568481487
3.099,84.97646194609256
3.1,85.02788293724524
3.101,85.07815669323465
3.102,85.1283538790404
3.103,85.1786077520145
3.104,85.2290032662856
3.105,85.27945943032319
3.106,85.32932502498323
3.107,85.37934619137279
3.108,85.42942308309003
3.109,85.47977335231694
3.11,85.5305741069762
3.111,85.58123400197995
3.112,85.63211874325188
3.113,85.68322727724622
3.114,85.73430848533397
3.115,85.78529518334382
3.116,85.8365404672045
3.117,85.88778009957252
3.118,85.93877743869818
3.119,85.98862599087518
3.12,86.03801004588131
3.121,86.08671974218572
3.122,86.13534543672344
3.123,86.18372125734776
3.124,86.2314126124365
3.125,86.27873076809125
3.126,86.3261840148396
3.127,86.37334500626694
3.128,86.42079994317723
3.129,86.46901515071441
3.13,86.5176448429652
3.131,86.56601636922034
3.132,86.61449411847796
3.133,86.6629347625428
3.134,86.71070854234523
3.135,86.75838808862089
3.136,86.80600310848406
3.137,86.85379251089168
3.138,86.90131589914796
3.139,86.94882061204676
3.14,86.99588485501249
3.141,87.04352769960033
3.142,87.09119545228255
3.143,87.13902482203844
3.144,87.18707365173279
3.145,87.23510918276813
3.146,87.28350085012391
3.147,87.33257954480895
3.148,87.38118999759875
3.149,87.42969540578414
3.15,87.47840928486713
3.151,87.52696819948893
3.152,87.57615978906858
3.153,87.62570737199806
3.154,87.67451290481667
3.155,87.72290629443454
3.156,87.77083377703183
3.157,87.81834213071069
3.158,87.86597580629372
3.1590000000000003,87.91376389388891
3.16,87.9620188190608
3.161,88.0106529346877
3.162,88.05950988236896
3.1630000000000003,88.10805476863874
3.164,88.15559127523011
3.165,88.20275859599569
3.166,88.25014089771193
3.1670000000000003,88.29741255415234
3.168,88.34466501475987
3.169,88.39189944751553
3.17,88.43942055439213
3.1710000000000003,88.48694337054782
3.172,88.5339952084648
3.173,88.58149234432337
3.174,88.62941467940692
3.1750000000000003,88.67756808765041
3.176,88.72623495238815
3.177,88.77432257016946
3.178,88.82220063149848
3.1790000000000003,88.86971317114018
3.18,88.91673058175839
3.181,88.96381362908873
3.182,89.01021254728437
3.1830000000000003,89.05580675203606
3.184,89.10138489687027
3.185,89.14730353361206
3.186,89.19301965767347
3.1870000000000003,89.23935526807782
3.188,89.28577911611607
3.189,89.33257505673977
3.19,89.37966025559368
3.1910000000000003,89.42665710057453
3.192,89.47310638504625
3.193,89.5188374944904
3.194,89.56481541755188
3.1950000000000003,89.61102547325956
3.196,89.65697948142807
3.197,89.70335189320784
3.198,89.74978780624173
3.1990000000000003,89.79618291184654
3.2,89.84309639157954
3.201,89.8899997166568
3.202,89.9365602645196
3.203,89.98313844434266
3.204,90.029877315041
3.205,90.07623967119284
3.206,90.1228653569581
3.207,90.16885938802207
3.208,90.21555502632125
3.209,90.2631569267002
3.21,90.3110860213447
3.211,90.35912496455796
3.212,90.4071307890631
3.213,90.45498014923047
3.214,90.50360765018553
3.215,90.55200932143325
3.216,90.60022616250913
3.217,90.64896903203667
3.218,90.6980473252442
3.219,90.74744746897731
3.22,90.79647187572436
3.221,90.84422654876374
3.222,90.89124766017643
3.223,90.93846100344655
3.224,90.98541637075786
3.225,91.03252849234572
3.226,91.07950278983323
3.227,91.12619175208985
3.228,91.17281696158298
3.229,91.21879723585225
3.23,91.26465021545191
3.231,91.31089664706188
3.232,91.35659887553905
3.233,91.40276115070334
3.234,91.44821559112064
3.235,91.49321095865214
3.236,91.53837512158371
3.237,91.58395171835896
3.238,91.62924334187146
3.239,91.67461954264688
3.24,91.71947247781439
3.241,91.76404897160435
3.242,91.80879042443942
3.243,91.85385812874361
3.244,91.89863433259393
3.245,91.94287093193108
3.246,91.98720231239439
3.247,92.0312935612311
3.248,92.07482877332303
3.249,92.11848089570721
3.25,92.161518431559
3.251,92.20341595772099
3.252,92.24464936788635
3.253,92.28556313315993
3.254,92.32648001162639
3.255,92.36701659378986
3.256,92.40731315483241
3.257,92.4473619506735
3.258,92.48719553106518
3.259,92.5275087649844
3.26,92.56751059308203
3.261,92.60663281942206
3.262,92.64572532014236
3.263,92.68392604182272
3.264,92.72145975709927
3.265,92.75843329683967
3.266,92.79529945692798
3.267,92.83221289547154
3.268,92.86821789860241
3.269,92.9047685597778
3.27,92.94137482021206
3.271,92.97696174609924
3.272,93.01200095408174
3.273,93.04758149446054
3.274,93.08357585750885
3.275,93.11976886753723
3.276,93.15468631593998
3.277,93.18938068544317
3.278,93.22461950186268
3.279,93.26067237234487
3.28,93.29743902740196
3.281,93.33464268347159
3.282,93.3714242223513
3.283,93.40827494999687
3.2840000000000003,93.44481385965618
3.285,93.48184058161668
3.286,93.51799507349777
3.287,93.55334694908495
3.2880000000000003,93.58830273267444
3.289,93.6236345471406
3.29,93.65920819179439
3.291,93.6942107611766
3.2920000000000003,93.72881036953996
3.293,93.76432108002014
3.294,93.79966557227425
3.295,93.83422036143104
3.2960000000000003,93.86908421872532
3.297,93.90526400920572
3.298,93.94191889176815
3.299,93.97873926543643
3.3000000000000003,94.01543037664385
3.301,94.05243753466418
3.302,94.0900303069774
3.303,94.12736788676375
3.3040000000000003,94.16441367647619
3.305,94.20102343644524
3.306,94.2376638176293
3.307,94.27463431755626
3.3080000000000003,94.31190409490287
3.309,94.34907356124563
3.31,94.38649160956747
3.311,94.42464537631649
3.3120000000000003,94.46332943645515
3.313,94.50264805033936
3.314,94.54187546388718
3.315,94.58173175908563
3.3160000000000003,94.62104692351673
3.317,94.6602718496795
3.318,94.69935963659591
3.319,94.73857604275518
3.3200000000000003,94.778472136354
3.321,94.8185446994298
3.322,94.85949779843867
3.323,94.90079737537627
3.3240000000000003,94.94058893357987
3.325,94.97971172991357
3.326,95.01799056662809
3.327,95.05605547793333
3.3280000000000003,95.09460168656254
3.329,95.13311869061802
3.33,95.17153884993468
3.331,95.21005460238041
3.332,95.2484754187451
3.333,95.28700637688706
3.334,95.32559704443439
3.335,95.36395311891705
3.336,95.40206737198619
3.337,95.44005733689286
3.338,95.47836887408289
3.339,95.51750974785031
3.34,95.55675293748754
3.341,95.59542468396884
3.342,95.63397530598519
3.343,95.67161184304918
3.344,95.7099424100238
3.345,95.748346849843
3.346,95.78729302359015
3.347,95.82707959496517
3.348,95.86703521925048
3.349,95.90734756137074
3.35,95.94656511396964
3.351,95.98608512989402
3.352,96.02476339342422
3.353,96.0631103130043
3.354,96.1014952168661
3.355,96.13974710095668
3.356,96.17788044494128
3.357,96.21587886528104
3.358,96.25405818084948
3.359,96.29278725170248
3.36,96.33231506540993
3.361,96.37166982130832
3.362,96.41053439208004
3.363,96.44957837876206
3.364,96.4885454357722
3.365,96.52795346096471
3.366,96.56706700873042
3.367,96.60516287430667
3.368,96.64229698736519
3.369,96.68014042092157
3.37,96.71752958654912
3.371,96.75521293046937
3.372,96.79234695933263
3.373,96.82909027615112
3.374,96.86465857072888
3.375,96.90046963155217
3.376,96.93653662399493
3.377,96.97277056358217
3.378,97.00967455467791
3.379,97.0462145474709
3.38,97.08274240547969
3.381,97.1189484532996
3.382,97.1552990469825
3.383,97.19095694276831
3.384,97.22604399001762
3.385,97.2595160084135
3.386,97.29294732579102
3.387,97.32621925067883
3.388,97.35998275486796
3.389,97.39400249647268
3.39,97.42911610917879
3.391,97.46393670168806
3.392,97.49916883792469
3.393,97.53396970269446
3.394,97.56816783162908
3.395,97.60140866655561
3.396,97.63366039224192
3.397,97.66566012972343
3.398,97.69850950585949
3.399,97.73253448914306
3.4,97.76740451811493
3.401,97.80232460465176
3.402,97.8369521662587
3.403,97.87058308287575
3.404,97.90452874351223
3.405,97.93904187661794
3.406,97.97457513249617
3.407,98.01015346783683
3.408,98.04501120389638
3.4090000000000003,98.08055679481821
3.41,98.11618530884415
3.411,98.15206610727891
3.412,98.18768045253705
3.4130000000000003,98.22291953286782
3.414,98.25850078903208
3.415,98.29423249963976
3.416,98.33031795673999
3.4170000000000003,98.36657001505243
3.418,98.4028813879819
3.419,98.43918273965532
3.42,98.4753326699118
3.4210000000000003,98.51150271917132
3.422,98.54762943606657
3.423,98.58378825617267
3.424,98.61982694506804
3.4250000000000003,98.65531597881528
3.426,98.69000972462844
3.427,98.72533418609541
3.428,98.7595519498935
3.4290000000000003,98.79435506731849
3.43,98.82947074018934
3.431,98.86452010310764
3.432,98.89957792221128
3.4330000000000003,98.93456250861693
3.434,98.97017246289565
3.435,99.00607301535605
3.436,99.04221863900304
3.4370000000000003,99.0786503495583
3.438,99.11486452508495
3.439,99.1514131140014
3.44,99.18869667273268
3.4410000000000003,99.22575800079402
3.442,99.26255602789841
3.443,99.29897140073538
3.444,99.33490633862087
3.4450000000000003,99.37137526627261
3.446,99.40816488099259
3.447,99.44512509174828
3.448,99.4823106585348
3.4490000000000003,99.52023406423817
3.45,99.55856407733476
3.451,99.59719812710537
3.452,99.63573211087186
3.4530000000000003,99.67531952174184
3.454,99.7144267924104
3.455,99.75377460866135
3.456,99.79284920996236
3.457,99.83098600935367
3.458,99.86876782307336
3.459,99.90651288679818
3.46,99.94470306673996
3.461,99.98270276628853
3.462,100.0208065315603
3.463,100.05938544945039
3.464,100.09686707474145
3.465,100.13302306899973
3.466,100.16931348635713
3.467,100.20643463950763
3.468,100.24414120519978
3.469,100.28248803338334
3.47,100.3216449280522
3.471,100.36000660584502
3.472,100.39792205478956
3.473,100.43618081113627
3.474,100.47545321933838
3.475,100.515418849386
3.476,100.55431619257963
3.477,100.59293291786014
3.478,100.63136565318844
3.479,100.66984081158975
3.48,100.70815198426385
3.481,100.74641651646279
3.482,100.78414393429478
3.483,100.82132998032841
3.484,100.85876777438631
3.485,100.89756191143843
3.486,100.93589524840384
3.487,100.97392112729659
3.488,101.01122451350108
3.489,101.04827842276443
3.49,101.08551206158366
3.491,101.12367558436684
3.492,101.162528836879
3.493,101.20167479500483
3.494,101.24047879608919
3.495,101.27890415047555
3.496,101.31763949954858
3.497,101.35570115117889
3.498,101.3924231815408
3.499,101.4289340249061
3.5,101.46512566585581
3.501,101.5019246973244
3.502,101.53814853104096
3.503,101.57377922385926
3.504,101.6093560012689
3.505,101.64441605232174
3.506,101.67881957174369
3.507,101.71367062234532
3.508,101.74882490809637
3.509,101.784268980775
3.51,101.82048709757349
3.511,101.85645629800327
3.512,101.8925545032076
3.513,101.93028358737206
3.514,101.96808845619758
3.515,102.00610586857508
3.516,102.04475774648434
3.517,102.08365559050925
3.518,102.12210563144204
3.519,102.15988639278326
3.52,102.19748209846674
3.521,102.23467572800593
3.522,102.2712749462705
3.523,102.30656654186943
3.524,102.34146843359068
3.525,102.3773743795802
3.526,102.41381352697701
3.527,102.45066758276693
3.528,102.48733870733764
3.529,102.52359483068531
3.53,102.56019088924634
3.531,102.59675513422944
3.532,102.6321378019387
3.533,102.66737734526212
3.5340000000000003,102.70360116158814
3.535,102.74048069120664
3.536,102.77685172446843
3.537,102.81300347060738
3.5380000000000003,102.84853764784332
3.539,102.88361288357893
3.54,102.9183608789439
3.541,102.9532249736655
3.5420000000000003,102.98824793934024
3.543,103.02335731434738
3.544,103.05924057965224
3.545,103.09507808486393
3.5460000000000003,103.13075555738604
3.547,103.16631121751891
3.548,103.2023769315433
3.549,103.23832402640642
3.5500000000000003,103.27346631608968
3.551,103.30827042132958
3.552,103.34363579158173
3.553,103.3791450000607
3.5540000000000003,103.41472362048562
3.555,103.45011637554467
3.556,103.4853508620478
3.557,103.52113195150864
3.5580000000000003,103.55756763510831
3.559,103.59345160171954
3.56,103.62880527990134
3.561,103.66412750960377
3.5620000000000003,103.69862633084308
3.563,103.73352720630716
3.564,103.76850232707932
3.565,103.803421743895
3.5660000000000003,103.83836750552105
3.567,103.87289265972115
3.568,103.90625499806802
3.569,103.94013205086536
3.5700000000000003,103.974487552913
3.571,104.00897493133925
3.572,104.04354246529168
3.573,104.07754434587474
3.5740000000000003,104.11215472300012
3.575,104.14740616326768
3.576,104.18264708172899
3.577,104.21905321757247
3.5780000000000003,104.25587813240118
3.579,104.29357646526996
3.58,104.3318046665304
3.581,104.37055048536212
3.5820000000000003,104.409109965427
3.583,104.44747687941633
3.584,104.48663242809832
3.585,104.52652821868976
3.586,104.5665859139789
3.587,104.60656009548305
3.588,104.64736713643136
3.589,104.6881449964884
3.59,104.72822832356103
3.591,104.76727022762442
3.592,104.80574475521097
3.593,104.84407458736847
3.594,104.88264325647866
3.595,104.92111139770454
3.596,104.9599858392382
3.597,104.99874663243689
3.598,105.03734040231022
3.599,105.07608255361073
3.6,105.11496198433204
3.601,105.15357936835927
3.602,105.19283693066123
3.603,105.23188405397403
3.604,105.27134625824125
3.605,105.31130575539682
3.606,105.35098867151248
3.607,105.39167161002298
3.608,105.4323296947113
3.609,105.4726974669754
3.61,105.51266749504127
